185076,2,0.632324,-0.078613,0.722168,-0.304878,-1.52439,3.902439
185076,3,-0.622142,-0.147726,0.268654,-0.720376,,
185086,2,0.618164,-0.075684,0.703125,-1.341463,-2.560976,2.012195
185086,3,-0.621949,-0.147823,0.268862,-0.720444,,
185096,2,0.625488,-0.098633,0.72168,-3.353659,-3.902439,-0.853659
185096,3,-0.621919,-0.147962,0.269222,-0.720308,,
185106,2,0.647461,-0.104492,0.759277,-4.02439,-4.085366,-3.353659
185106,3,-0.62205,-0.148134,0.269661,-0.719995,,
185116,2,0.664551,-0.116211,0.76416,-3.719512,-3.04878,-4.695122
185116,3,-0.622309,-0.148303,0.270018,-0.719603,,
185126,2,0.661621,-0.135254,0.729492,-2.317073,-2.682927,-4.207317
185126,3,-0.622564,-0.148491,0.270281,-0.719244,,
185136,2,0.671875,-0.121582,0.731445,0.304878,-2.012195,-1.402439
185136,3,-0.622652,-0.148721,0.270407,-0.719073,,
185146,2,0.667969,-0.112793,0.721191,2.256098,-1.646341,2.560976
185146,3,-0.622484,-0.148969,0.27041,-0.719166,,
185156,2,0.651855,-0.099121,0.740723,0.853659,-1.646341,5.914634
185156,3,-0.622104,-0.149102,0.270485,-0.71944,,
185166,2,0.648926,-0.088867,0.732422,-2.256098,-0.97561,7.804878
185166,3,-0.621629,-0.148991,0.270734,-0.71978,,
185176,2,0.640625,-0.091309,0.75,-4.573171,-0.060976,7.012195
185176,3,-0.621219,-0.148689,0.271096,-0.72006,,
185186,2,0.628418,-0.086426,0.748535,-5.182927,0.97561,4.695122
185186,3,-0.620977,-0.148293,0.271443,-0.720219,,
185196,2,0.628418,-0.09082,0.73291,-2.743902,2.195122,1.402439
185196,3,-0.620931,-0.147989,0.271578,-0.72027,,
185206,2,0.632324,-0.098145,0.727539,0.548781,2.743902,-1.52439
185206,3,-0.621054,-0.147893,0.271426,-0.720241,,
185216,2,0.619629,-0.110352,0.699219,2.560976,1.036585,-3.47561
185216,3,-0.621265,-0.148042,0.271161,-0.720129,,
185226,2,0.629395,-0.114258,0.698242,2.682927,-2.073171,-3.658537
185226,3,-0.621432,-0.148415,0.271013,-0.719963,,
185236,2,0.649902,-0.102051,0.75,3.170732,-3.536585,-3.292683
185236,3,-0.62153,-0.148935,0.270952,-0.719795,,
185246,2,0.65625,-0.10498,0.736816,3.353659,-3.780488,-2.743902
185246,3,-0.621578,-0.149492,0.270899,-0.719658,,
185256,2,0.647461,-0.098145,0.715332,1.341463,-3.414634,-2.378049
185256,3,-0.621621,-0.149948,0.270933,-0.719513,,
185266,2,0.649902,-0.100586,0.714355,-2.012195,-3.841464,-1.890244
185266,3,-0.621678,-0.15024,0.271175,-0.719311,,
185276,2,0.644043,-0.108887,0.728027,-5.853659,-3.353659,-0.97561
185276,3,-0.621742,-0.150284,0.271664,-0.719062,,
185286,2,0.657715,-0.111816,0.733887,-6.829268,-1.95122,0.365854
185286,3,-0.62178,-0.150117,0.272218,-0.718855,,
185296,2,0.65918,-0.109375,0.73291,-4.573171,-0.731707,1.890244
185296,3,-0.621728,-0.149922,0.272622,-0.718787,,
185306,2,0.663574,-0.106934,0.740234,-2.256098,0,3.353659
185306,3,-0.62158,-0.149769,0.272848,-0.718861,,
185316,2,0.646973,-0.08252,0.720703,0.243902,1.097561,4.207317
185316,3,-0.621355,-0.14966,0.272883,-0.719065,,
185326,2,0.63916,-0.084473,0.708496,1.097561,1.036585,4.02439
185326,3,-0.621116,-0.149637,0.272801,-0.719308,,
185336,2,0.625,-0.096191,0.70166,0.365854,0.914634,3.109756
185336,3,-0.620929,-0.149588,0.272754,-0.719497,,
185346,2,0.621582,-0.094238,0.71582,-0.670732,-0.548781,2.439024
185346,3,-0.620768,-0.14958,0.272822,-0.719612,,
185356,2,0.637695,-0.099121,0.750977,-1.890244,-1.52439,1.219512
185356,3,-0.620664,-0.149604,0.273004,-0.719627,,
185366,2,0.640137,-0.10498,0.731445,-3.170732,-1.402439,-0.426829
185366,3,-0.620677,-0.149596,0.273264,-0.719519,,
185376,2,0.644043,-0.115723,0.744141,-2.317073,-0.548781,-1.097561
185376,3,-0.620758,-0.149594,0.273452,-0.719378,,
185386,2,0.634277,-0.108887,0.731934,-0.487805,0.731707,-1.402439
185386,3,-0.620874,-0.14959,0.273472,-0.719272,,
185396,2,0.628418,-0.103027,0.723145,-0.060976,1.707317,-1.463415
185396,3,-0.621005,-0.149596,0.273361,-0.719199,,
185406,2,0.637695,-0.099609,0.715332,-3.353659,2.073171,-1.890244
185406,3,-0.6212,-0.149437,0.273374,-0.719059,,
185416,2,0.626465,-0.115723,0.688965,-10.243902,0.853659,-2.378049
185416,3,-0.621485,-0.149021,0.273798,-0.718738,,
185426,2,0.646973,-0.143555,0.705566,-17.37805,-1.341463,-1.646341
185426,3,-0.621796,-0.14832,0.274821,-0.718224,,
185436,2,0.631348,-0.152832,0.592285,-16.768293,-5.487805,1.463415
185436,3,-0.621885,-0.147639,0.276164,-0.717771,,
185446,2,0.629883,-0.141113,0.552734,-12.317074,-16.524391,5.487805
185446,3,-0.621437,-0.147745,0.277843,-0.717489,,
185456,2,0.501953,0.129395,0.526855,-12.5,-28.292683,8.841464
185456,3,-0.620458,-0.148543,0.280126,-0.717284,,
185466,2,0.74707,-0.072266,0.707031,-7.987805,-34.817074,0.426829
185466,3,-0.619573,-0.150172,0.2825,-0.716779,,
185476,2,0.67041,-0.059082,0.721191,-8.170732,-38.536587,-6.768293
185476,3,-0.619089,-0.152303,0.284928,-0.715785,,
185486,2,0.652832,-0.053223,0.708984,-2.865854,-43.170734,-15.060976
185486,3,-0.618907,-0.155076,0.287341,-0.714382,,
185496,2,0.649902,-0.07666,0.714355,1.036585,-40.304878,-21.341463
185496,3,-0.619115,-0.158307,0.289222,-0.712731,,
185506,2,0.63916,-0.080566,0.736328,-3.47561,-36.646343,-23.292683
185506,3,-0.619641,-0.161134,0.291057,-0.710892,,
185516,2,0.655273,-0.097168,0.699219,-3.841464,-33.231709,-23.780489
185516,3,-0.620311,-0.163708,0.292784,-0.709007,,
185526,2,0.656738,-0.105957,0.682617,-3.292683,-28.780489,-22.560976
185526,3,-0.621013,-0.166008,0.294283,-0.707235,,
185536,2,0.654297,-0.112305,0.660156,-4.02439,-24.268293,-21.707317
185536,3,-0.62177,-0.167997,0.295568,-0.705562,,
185546,2,0.666016,-0.109375,0.659668,-5,-20.060976,-20.54878
185546,3,-0.622578,-0.169637,0.296692,-0.703985,,
185551,1,-0.220212,51.343246,118.883003,,,
185556,2,0.664551,-0.118652,0.645508,-8.536586,-15.365854,-19.512196
185556,3,-0.623474,-0.170814,0.297765,-0.702452,,
185566,2,0.652832,-0.127441,0.631348,-13.231708,-10.426829,-18.04878
185566,3,-0.624488,-0.171389,0.298873,-0.70094,,
185576,2,0.65625,-0.126953,0.618652,-12.804878,-7.378049,-16.402439
185576,3,-0.625506,-0.171644,0.299878,-0.699538,,
185586,2,0.642578,-0.131348,0.626953,-12.743903,-4.939024,-15.182927
185586,3,-0.62649,-0.171758,0.30072,-0.698267,,
185596,2,0.654785,-0.109375,0.625488,-11.890244,-3.231707,-14.756098
185596,3,-0.627484,-0.171728,0.301453,-0.697065,,
185606,2,0.668945,-0.088867,0.641113,-8.231708,-2.926829,-15.853659
185606,3,-0.628494,-0.171866,0.301944,-0.695907,,
185616,2,0.672363,-0.072754,0.647949,-5,-3.597561,-18.414635
185616,3,-0.629572,-0.172279,0.302217,-0.694711,,
185626,2,0.677246,-0.079102,0.631348,-2.195122,-6.341464,-22.37805
185626,3,-0.630769,-0.17308,0.302365,-0.69336,,
185636,2,0.688477,-0.054199,0.631348,-0.304878,-10.914635,-26.463415
185636,3,-0.632069,-0.17438,0.302542,-0.691772,,
185646,2,0.6875,-0.04248,0.634766,-6.097561,-16.280489,-30.670732
185646,3,-0.633537,-0.17591,0.303152,-0.689772,,
185656,2,0.697754,-0.049805,0.620117,-10.609756,-22.987806,-33.963417
185656,3,-0.635134,-0.1776,0.304405,-0.687314,,
185666,2,0.699219,-0.049805,0.600098,-5.792683,-29.45122,-36.341465
185666,3,-0.636661,-0.17988,0.305836,-0.684668,,
185676,2,0.692383,-0.02832,0.588379,3.414634,-36.341465,-37.804878
185676,3,-0.637954,-0.183087,0.307102,-0.682043,,
185686,2,0.695801,-0.018555,0.547363,10.792684,-44.024391,-39.817074
185686,3,-0.639016,-0.187247,0.308268,-0.679388,,
185696,2,0.700195,-0.002441,0.54541,15.792684,-51.463417,-42.439026
185696,3,-0.639908,-0.192221,0.309479,-0.676603,,
185706,2,0.699219,0.004395,0.535645,22.012196,-58.719513,-45.731709
185706,3,-0.640672,-0.198017,0.310701,-0.673643,,
185716,2,0.688477,0.018066,0.562012,29.756098,-65.18293,-49.817074
185716,3,-0.641318,-0.204722,0.311766,-0.670524,,
185726,2,0.702637,0.024902,0.555176,36.463417,-70.914635,-54.329269
185726,3,-0.641896,-0.212274,0.312644,-0.667206,,
185736,2,0.703125,0.038086,0.554199,40.853661,-74.939026,-59.024391
185736,3,-0.642488,-0.220477,0.313367,-0.663627,,
185746,2,0.733398,0.03125,0.569824,44.207317,-78.536591,-63.902439
185746,3,-0.643138,-0.229204,0.313976,-0.659741,,
