65312,2,-0.076599,0.012085,1.062927,1.304626,1.167297,-0.892639,25.757023,198.329071,97.876686
65318,2,-0.073059,0.010742,1.072998,1.182556,0.762939,-1.098633,16.742064,197.041214,91.437431
65322,2,-0.070618,0.010315,1.079407,0.396729,0.022888,-1.136780,16.742064,197.041214,91.437431
65328,2,-0.067322,0.007568,1.080322,-0.656128,-0.747681,-1.060486,18.029915,206.056183,92.725281
65332,2,-0.067932,0.008179,1.070618,-1.716614,-1.724243,-0.999451,18.029915,206.056183,92.725281
65338,2,-0.067993,0.007690,1.056396,-2.403259,-2.502441,-1.190186,25.757023,206.056183,87.573875
65342,2,-0.070251,0.004578,1.042480,-2.822876,-2.876282,-1.396179,25.757023,206.056183,87.573875
65348,2,-0.067810,0.003601,1.033936,-2.670288,-2.761841,-1.663208,25.757023,195.753372,92.725281
65352,2,-0.067810,0.001282,1.034180,-2.220154,-2.136230,-2.029419,25.757023,195.753372,92.725281
65358,2,-0.067810,0.004089,1.038391,-1.960754,-1.586914,-2.639771,29.620575,197.041214,86.286026
65362,2,-0.067383,0.009216,1.044250,-1.777649,-1.380920,-3.158569,29.620575,197.041214,86.286026
65368,2,-0.066956,0.013306,1.050659,-1.411438,-1.480103,-3.341675,19.317766,194.465515,88.861725
65372,2,-0.068909,0.018799,1.061096,-0.900269,-1.586914,-3.242493,19.317766,194.465515,88.861725
65378,2,-0.069397,0.022217,1.075989,-0.808716,-1.716614,-2.929688,21.893469,207.344025,94.013130
65382,2,-0.066528,0.028076,1.080688,-1.029968,-2.304077,-2.700806,21.893469,207.344025,94.013130
65388,2,-0.064880,0.030090,1.081726,-1.472473,-3.585815,-2.380371,27.044872,191.889816,99.164536
65392,2,-0.068787,0.023254,1.072266,-1.396179,-4.989624,-2.143860,27.044872,191.889816,99.164536
65398,2,-0.068604,0.015015,1.061096,-0.785828,-5.790710,-1.922607,19.317766,197.041214,106.891640
65401,1,0.000000,0.000000,0.000000
65402,2,-0.070496,0.011536,1.049072,-0.358582,-5.813599,-1.777649,19.317766,197.041214,106.891640
65408,2,-0.068054,0.012512,1.030823,-0.205994,-5.584717,-1.922607,18.029915,198.329071,97.876686
65412,2,-0.065552,0.008667,1.018250,0.007629,-5.348206,-2.288818,18.029915,198.329071,97.876686
65418,2,-0.065796,0.005615,1.009644,0.625610,-4.890442,-2.716064,18.029915,193.177658,92.725281
65422,2,-0.067444,0.008911,1.008057,1.243591,-4.013062,-2.983093,18.029915,193.177658,92.725281
65428,2,-0.064270,0.012451,1.019104,1.731873,-2.899170,-3.189087,24.469172,207.344025,101.740234
65432,2,-0.064209,0.015686,1.034302,2.258301,-1.853943,-3.234863,24.469172,207.344025,101.740234
65438,2,-0.061462,0.014832,1.045715,2.761841,-1.579285,-3.074646,15.454213,203.480469,97.876686
65442,2,-0.061584,0.014221,1.049561,2.815247,-1.831055,-2.922058,15.454213,203.480469,97.876686
65448,2,-0.062866,0.013794,1.050781,2.838135,-2.349854,-2.792358,34.771980,197.041214,101.740234
65452,2,-0.061523,0.014343,1.051086,2.746582,-2.586365,-2.510071,34.771980,197.041214,101.740234
65458,2,-0.062134,0.011475,1.049316,2.761841,-2.723694,-2.288818,11.590660,197.041214,96.588829
65462,2,-0.061890,0.011841,1.049194,2.487183,-2.861023,-2.311707,11.590660,197.041214,96.588829
65468,2,-0.062988,0.012817,1.046509,1.770020,-3.166199,-2.281189,21.893469,199.616913,96.588829
65473,2,-0.065674,0.019653,1.041565,0.907898,-3.585815,-2.433777,16.742064,202.192627,94.013130
65477,2,-0.068054,0.028198,1.032288,1.190186,-3.723145,-2.525330,16.742064,202.192627,94.013130
65483,2,-0.066528,0.028870,1.031555,2.258301,-3.379822,-2.540588,20.605618,195.753372,103.028091
65487,2,-0.067017,0.026184,1.039185,2.830505,-2.731323,-2.464294,20.605618,195.753372,103.028091
65493,2,-0.065491,0.028748,1.041626,2.777100,-2.281189,-2.365112,28.332724,198.329071,97.876686
65497,2,-0.064697,0.027832,1.043213,2.334595,-2.243042,-2.090454,28.332724,198.329071,97.876686
65503,2,-0.064697,0.030762,1.041077,1.892090,-2.418518,-1.701355,9.014957,191.889816,106.891640
65507,2,-0.068298,0.026917,1.039246,1.907349,-2.258301,-1.243591,9.014957,191.889816,106.891640
65513,2,-0.067139,0.023560,1.044189,2.311707,-1.792908,-1.129150,21.893469,194.465515,101.740234
65517,2,-0.068359,0.018188,1.050720,2.685547,-1.464844,-1.167297,21.893469,194.465515,101.740234
65523,2,-0.072449,0.022400,1.059753,2.403259,-1.518250,-1.350403,20.605618,193.177658,100.452385
65527,2,-0.072876,0.027039,1.062317,1.571655,-1.937866,-1.426697,20.605618,193.177658,100.452385
65533,2,-0.074768,0.032043,1.054993,0.419617,-2.349854,-1.075745,19.317766,194.465515,99.164536
65537,2,-0.076538,0.029663,1.045227,-0.083923,-2.494812,-0.610352,19.317766,194.465515,99.164536
65543,2,-0.076721,0.028076,1.042053,0.160217,-2.342224,-0.228882,27.044872,199.616913,101.740234
65547,2,-0.073486,0.025330,1.037415,0.541687,-2.098083,-0.205994,27.044872,199.616913,101.740234
65553,2,-0.070007,0.028320,1.041443,1.060486,-1.739502,-0.541687,23.181320,190.601959,87.573875
65557,2,-0.068604,0.032959,1.042053,1.579285,-1.487732,-0.831604,23.181320,190.601959,87.573875
65563,2,-0.067444,0.029297,1.044434,1.907349,-1.335144,-0.671387,19.317766,199.616913,117.194450
65567,2,-0.064514,0.026062,1.046936,2.189636,-1.510620,-0.434875,19.317766,199.616913,117.194450
65573,2,-0.061035,0.022766,1.046875,2.433777,-1.724243,-0.236511,18.029915,200.904770,90.149574
65577,2,-0.057617,0.022949,1.054321,2.838135,-2.006531,-0.343323,18.029915,200.904770,90.149574
65583,2,-0.058716,0.023499,1.050537,2.532959,-2.471924,-0.572205,20.605618,195.753372,95.300980
65587,2,-0.057556,0.020081,1.040833,1.243591,-3.265381,-0.732422,20.605618,195.753372,95.300980
65593,2,-0.061279,0.018982,1.021851,0.366211,-3.822327,-0.732422,28.332724,206.056183,97.876686
65597,2,-0.062866,0.017273,1.013672,0.289917,-3.402710,-0.564575,28.332724,206.056183,97.876686
65603,2,-0.062805,0.016968,1.019714,-0.083923,-2.288818,-0.488281,24.469172,189.314117,94.013130
65607,2,-0.059509,0.019775,1.034607,-0.724792,-1.197815,-0.450134,24.469172,189.314117,94.013130
65613,2,-0.056580,0.024048,1.046875,-1.228333,-0.778198,-0.679016,24.469172,199.616913,101.740234
65617,2,-0.053589,0.027588,1.056458,-1.609802,-1.396179,-0.862122,24.469172,199.616913,101.740234
65623,2,-0.055969,0.032349,1.055298,-2.220154,-2.357483,-0.801086,23.181320,198.329071,97.876686
65627,2,-0.056274,0.031921,1.044312,-2.349854,-3.082275,-0.762939,23.181320,198.329071,97.876686
65633,2,-0.056213,0.031128,1.033142,-2.037048,-3.295898,-0.900269,23.181320,198.329071,97.876686
65637,2,-0.054321,0.027283,1.024475,-1.373291,-3.059387,-1.197815,23.181320,198.329071,97.876686
65643,2,-0.054688,0.026733,1.020752,-1.007080,-2.548218,-1.457214,25.757023,195.753372,95.300980
65647,2,-0.053406,0.027466,1.020691,-1.152039,-1.892090,-1.518250,25.757023,195.753372,95.300980
65653,2,-0.053833,0.030945,1.024292,-1.586914,-1.510620,-1.541138,19.317766,209.919724,88.861725
65657,2,-0.052612,0.034668,1.030273,-1.861572,-1.220703,-1.281738,19.317766,209.919724,88.861725
65663,2,-0.051208,0.033936,1.038879,-1.770020,-0.946045,-1.075745,29.620575,202.192627,91.437431
65667,2,-0.051147,0.032349,1.043823,-1.708984,-0.968933,-0.900269,29.620575,202.192627,91.437431
65673,2,-0.052673,0.031982,1.049805,-1.731873,-1.251221,-0.663757,20.605618,188.026260,87.573875
65677,2,-0.057617,0.028809,1.045959,-1.426697,-1.548767,-0.488281,20.605618,188.026260,87.573875
65683,2,-0.057068,0.027588,1.042053,-0.747681,-1.640320,-0.350952,20.605618,193.177658,95.300980
65687,2,-0.062134,0.026367,1.038879,0.289917,-1.464844,-0.488281,20.605618,193.177658,95.300980
65693,2,-0.063965,0.025696,1.031372,0.816345,-1.251221,-0.442505,25.757023,193.177658,87.573875
65697,2,-0.064758,0.025208,1.028259,0.846863,-1.007080,-0.274658,25.757023,193.177658,87.573875
65703,2,-0.066345,0.024536,1.022400,0.389099,-0.579834,-0.061035,23.181320,190.601959,95.300980
65707,2,-0.064575,0.023499,1.027222,0.099182,0.000000,0.068665,23.181320,190.601959,95.300980
65713,2,-0.061096,0.022156,1.038635,-0.007629,0.778198,0.137329,24.469172,199.616913,88.861725
65717,2,-0.058411,0.022034,1.050842,0.015259,1.152039,0.106812,24.469172,199.616913,88.861725
65723,2,-0.056458,0.020752,1.060181,-0.205994,0.999451,0.061035,32.196278,202.192627,96.588829
65727,2,-0.056274,0.022034,1.065063,-0.442505,0.228882,-0.053406,32.196278,202.192627,96.588829
65733,2,-0.054993,0.017883,1.062561,-0.175476,-0.740051,-0.106812,25.757023,203.480469,84.998169
65737,2,-0.057983,0.017334,1.058472,-0.038147,-1.548767,-0.114441,25.757023,203.480469,84.998169
65743,2,-0.060059,0.018372,1.055054,-0.587463,-1.960754,0.007629,20.605618,198.329071,103.028091
65747,2,-0.060303,0.016541,1.044861,-1.319885,-2.159119,0.030518,20.605618,198.329071,103.028091
65753,2,-0.062866,0.015686,1.026306,-2.037048,-2.319336,-0.022888,11.590660,189.314117,101.740234
65757,2,-0.065613,0.013123,1.016541,-2.204895,-2.120972,-0.137329,11.590660,189.314117,101.740234
65763,2,-0.066406,0.013123,1.007690,-1.838684,-1.510620,-0.442505,21.893469,189.314117,101.740234
65767,2,-0.067383,0.013367,1.010376,-1.388550,-0.289917,-0.572205,21.893469,189.314117,101.740234
65773,2,-0.066650,0.014954,1.022583,-1.068115,0.946045,-0.534058,15.454213,195.753372,105.603790
65777,2,-0.063782,0.015625,1.035278,-1.007080,1.907349,-0.686646,15.454213,195.753372,105.603790
65783,2,-0.064026,0.020691,1.049316,-1.136780,2.311707,-0.839233,24.469172,202.192627,96.588829
65787,2,-0.065430,0.023621,1.056152,-1.014709,2.136230,-0.892639,24.469172,202.192627,96.588829
65793,2,-0.062500,0.026428,1.065247,-0.785828,1.785278,-0.831604,18.029915,206.056183,90.149574
65797,2,-0.064453,0.024292,1.069702,-0.816345,1.403809,-0.640869,18.029915,206.056183,90.149574
65803,2,-0.065430,0.023621,1.070007,-1.075745,0.915527,-0.335693,16.742064,204.768326,94.013130
65807,2,-0.062317,0.022156,1.067749,-1.449585,0.358582,-0.205994,16.742064,204.768326,94.013130
65813,2,-0.062317,0.021118,1.067200,-1.541138,-0.129700,-0.236511,32.196278,202.192627,99.164536
65818,2,-0.062744,0.021851,1.058716,-1.525879,-0.267029,-0.152588,32.196278,202.192627,99.164536
65823,2,-0.061584,0.024719,1.055908,-0.785828,-0.251770,-0.389099,32.196278,199.616913,101.740234
65828,2,-0.062622,0.025452,1.054138,0.709534,-0.244141,-0.823975,32.196278,199.616913,101.740234
65833,2,-0.059082,0.025024,1.059021,1.472473,-0.312805,-0.930786,36.059830,193.177658,97.876686
65838,2,-0.058411,0.026917,1.059143,1.220703,-0.595093,-0.564575,36.059830,193.177658,97.876686
65843,2,-0.058289,0.026611,1.060364,0.801086,-0.923157,-0.205994,27.044872,189.314117,117.194450
65848,2,-0.061340,0.026428,1.057434,0.801086,-1.228333,-0.068665,27.044872,189.314117,117.194450
65853,2,-0.058044,0.022095,1.052429,1.075745,-1.419067,0.068665,20.605618,200.904770,92.725281
65858,2,-0.057922,0.014709,1.046204,1.060486,-1.647949,0.061035,20.605618,200.904770,92.725281
65863,2,-0.057556,0.013794,1.035339,0.839233,-1.838684,0.000000,12.878511,206.056183,95.300980
65868,2,-0.059509,0.011414,1.032654,0.434875,-1.831055,-0.152588,12.878511,206.056183,95.300980
65873,2,-0.058533,0.012451,1.030579,-0.236511,-1.502991,-0.305176,23.181320,203.480469,105.603790
65878,2,-0.057922,0.013672,1.023376,-0.617981,-1.251221,-0.526428,23.181320,203.480469,105.603790
65883,2,-0.056458,0.015076,1.020081,-0.106812,-0.968933,-0.946045,12.878511,200.904770,100.452385
65888,2,-0.059570,0.019714,1.022034,0.862122,-0.625610,-1.380920,12.878511,200.904770,100.452385
65893,2,-0.054199,0.025574,1.027527,1.258850,-0.106812,-1.716614,21.893469,194.465515,96.588829
65898,2,-0.055542,0.030457,1.034851,1.083374,0.366211,-1.686096,21.893469,194.465515,96.588829
65903,2,-0.057556,0.036316,1.035889,0.358582,0.488281,-1.281738,16.742064,207.344025,99.164536
65908,2,-0.058350,0.034607,1.039185,-0.160217,0.381470,-0.648499,16.742064,207.344025,99.164536
65913,2,-0.056885,0.029785,1.036316,-0.457764,0.251770,-0.045776,27.044872,202.192627,96.588829
65918,2,-0.060120,0.027588,1.028748,-0.312805,0.328064,0.083923,27.044872,202.192627,96.588829
65923,2,-0.059998,0.026733,1.027466,0.129700,0.610352,-0.053406,21.893469,207.344025,96.588829
65928,2,-0.060791,0.027893,1.033447,0.434875,0.862122,-0.274658,21.893469,207.344025,96.588829
65933,2,-0.059998,0.027771,1.041077,-0.045776,0.846863,-0.236511,19.317766,207.344025,96.588829
65938,2,-0.060669,0.027649,1.044861,-0.862122,0.740051,0.007629,19.317766,207.344025,96.588829
65943,2,-0.059937,0.026489,1.045776,-1.167297,0.587463,0.205994,21.893469,197.041214,91.437431
65948,2,-0.062012,0.020142,1.047485,-0.572205,0.595093,0.328064,21.893469,197.041214,91.437431
65953,2,-0.063904,0.014893,1.052185,-0.068665,0.663757,0.442505,18.029915,200.904770,100.452385
65958,2,-0.061829,0.012939,1.057190,-0.411987,0.679016,0.411987,18.029915,200.904770,100.452385
65963,2,-0.062683,0.015564,1.063965,-1.091003,0.488281,0.343323,19.317766,204.768326,96.588829
65968,2,-0.062561,0.014709,1.062378,-1.716614,0.068665,0.434875,19.317766,204.768326,96.588829
65973,2,-0.062561,0.012817,1.055237,-2.090454,-0.404358,0.312805,18.029915,195.753372,97.876686
65978,2,-0.062500,0.008240,1.054443,-1.541138,-0.617981,0.099182,18.029915,195.753372,97.876686
65983,2,-0.061157,0.004944,1.056213,-0.823975,-0.465393,-0.198364,14.166362,207.344025,91.437431
65988,2,-0.060852,0.006042,1.058105,-0.930786,-0.251770,-0.419617,14.166362,207.344025,91.437431
65993,2,-0.056396,0.008850,1.054932,-1.464844,-0.366211,-0.465393,24.469172,204.768326,99.164536
65998,2,-0.059387,0.010559,1.046265,-1.914978,-0.762939,-0.648499,24.469172,204.768326,99.164536
66003,2,-0.060425,0.010620,1.038086,-1.495361,-0.900269,-0.808716,14.166362,197.041214,106.891640
66008,2,-0.061584,0.010193,1.041016,-0.770569,-0.556946,-0.892639,14.166362,197.041214,106.891640
66013,2,-0.062134,0.013733,1.044128,-0.579834,-0.038147,-0.968933,20.605618,198.329071,90.149574
66018,2,-0.061584,0.017090,1.046692,-0.549316,0.282288,-0.930786,20.605618,198.329071,90.149574
66023,2,-0.060364,0.024597,1.046143,-0.251770,0.297546,-1.022339,27.044872,207.344025,88.861725
66028,2,-0.062500,0.028809,1.049255,0.617981,0.244141,-1.106262,27.044872,207.344025,88.861725
66033,2,-0.063110,0.030762,1.052551,1.106262,0.213623,-0.938416,12.878511,195.753372,97.876686
66038,2,-0.064087,0.033386,1.059448,0.686646,0.076294,-0.579834,12.878511,195.753372,97.876686
66043,2,-0.064453,0.035706,1.058533,-0.228882,-0.358582,-0.152588,21.893469,204.768326,91.437431
66048,2,-0.063232,0.032349,1.051086,-0.778198,-0.839233,0.289917,21.893469,204.768326,91.437431
66053,2,-0.062195,0.030762,1.045105,-1.037598,-1.235962,0.595093,28.332724,188.026260,90.149574
66058,2,-0.063965,0.027039,1.038330,-0.801086,-1.296997,0.579834,28.332724,188.026260,90.149574
66063,2,-0.063416,0.025085,1.036499,-0.892639,-1.045227,0.602722,16.742064,202.192627,88.861725
66068,2,-0.062073,0.024414,1.032898,-1.152039,-0.755310,0.656128,16.742064,202.192627,88.861725
66073,2,-0.060303,0.019348,1.031372,-1.068115,-0.671387,0.411987,30.908426,203.480469,97.876686
66078,2,-0.061584,0.017822,1.028442,-0.724792,-0.457764,0.183105,30.908426,203.480469,97.876686
66083,2,-0.062073,0.015259,1.030396,-0.701904,-0.137329,-0.030518,21.893469,209.919724,86.286026
66088,2,-0.058899,0.013245,1.033752,-1.098633,0.167847,-0.091553,21.893469,209.919724,86.286026
66093,2,-0.055542,0.011169,1.040955,-1.701355,0.503540,-0.160217,16.742064,207.344025,104.315941
66098,2,-0.053345,0.013367,1.054077,-1.953125,0.610352,-0.228882,16.742064,207.344025,104.315941
66103,2,-0.054993,0.013855,1.059814,-2.113342,0.259399,-0.305176,20.605618,211.207581,97.876686
66108,2,-0.054260,0.014465,1.052917,-2.250671,-0.396729,-0.495911,20.605618,211.207581,97.876686
66113,2,-0.059387,0.016052,1.046021,-2.029419,-0.816345,-0.701904,18.029915,203.480469,90.149574
66118,2,-0.059509,0.016846,1.038696,-1.853943,-1.113892,-0.915527,18.029915,203.480469,90.149574
66123,2,-0.060486,0.016663,1.030273,-1.533508,-1.022339,-0.968933,20.605618,211.207581,97.876686
66128,2,-0.063232,0.020752,1.026489,-0.854492,-0.556946,-1.022339,20.605618,211.207581,97.876686
66133,2,-0.062866,0.024353,1.034241,-0.373840,0.129700,-1.091003,34.771980,199.616913,91.437431
66138,2,-0.060547,0.029114,1.038940,-0.404358,0.717163,-0.770569,34.771980,199.616913,91.437431
66143,2,-0.058533,0.027222,1.045593,-0.633240,0.938416,-0.411987,16.742064,197.041214,91.437431
66148,2,-0.055664,0.023010,1.047974,-0.549316,0.968933,-0.129700,16.742064,197.041214,91.437431
66153,2,-0.055359,0.020752,1.056091,-0.259399,0.854492,-0.061035,20.605618,200.904770,95.300980
66158,2,-0.055786,0.017883,1.062744,-0.328064,0.541687,-0.030518,20.605618,200.904770,95.300980
66163,2,-0.057007,0.018005,1.067688,-0.663757,0.030518,-0.106812,16.742064,197.041214,99.164536
66168,2,-0.055908,0.017456,1.062439,-1.029968,-0.602722,-0.122070,16.742064,197.041214,99.164536
66173,2,-0.056335,0.019409,1.061462,-0.801086,-1.220703,-0.228882,25.757023,200.904770,97.876686
66178,2,-0.060303,0.017273,1.051270,-0.122070,-1.602173,-0.411987,25.757023,200.904770,97.876686
66183,2,-0.061218,0.017151,1.040771,0.358582,-1.739502,-0.595093,20.605618,200.904770,90.149574
66188,2,-0.065613,0.015686,1.034363,0.099182,-1.525879,-0.564575,20.605618,200.904770,90.149574
66193,2,-0.065918,0.015686,1.029358,-0.885010,-1.098633,-0.442505,21.893469,202.192627,106.891640
66198,2,-0.064941,0.017273,1.026001,-1.785278,-0.602722,-0.312805,21.893469,202.192627,106.891640
66203,2,-0.062500,0.018066,1.029602,-1.846313,-0.061035,-0.282288,23.181320,195.753372,95.300980
66208,2,-0.063232,0.018005,1.030090,-1.159668,0.450134,-0.434875,23.181320,195.753372,95.300980
66213,2,-0.062195,0.018677,1.039062,-0.419617,0.740051,-0.564575,23.181320,203.480469,92.725281
66218,2,-0.061340,0.018311,1.045044,-0.297546,0.755310,-0.717163,23.181320,203.480469,92.725281
66223,2,-0.063782,0.020203,1.050781,-0.885010,0.541687,-0.694275,24.469172,199.616913,96.588829
66228,2,-0.064331,0.021301,1.053833,-1.243591,0.328064,-0.450134,24.469172,199.616913,96.588829
66233,2,-0.063354,0.022522,1.049683,-1.060486,0.289917,-0.198364,24.469172,202.192627,88.861725
66238,2,-0.061157,0.023926,1.052490,-0.793457,0.183105,-0.305176,24.469172,202.192627,88.861725
66243,2,-0.062805,0.023315,1.051758,-0.549316,-0.122070,-0.427246,25.757023,193.177658,92.725281
66248,2,-0.061523,0.022095,1.051270,0.312805,-0.503540,-0.564575,25.757023,190.601959,97.876686
66253,2,-0.062439,0.024048,1.052612,0.656128,-0.679016,-0.686646,25.757023,190.601959,97.876686
66258,2,-0.064697,0.022095,1.048523,0.526428,-0.633240,-0.579834,24.469172,207.344025,104.315941
66263,2,-0.062317,0.018311,1.052673,0.122070,-0.617981,-0.450134,24.469172,207.344025,104.315941
66268,2,-0.061157,0.015259,1.050537,-0.778198,-0.793457,-0.213623,11.590660,197.041214,96.588829
66273,2,-0.059448,0.012451,1.049561,-1.617432,-1.052856,-0.015259,11.590660,197.041214,96.588829
66278,2,-0.059082,0.014771,1.047791,-2.006531,-1.174927,-0.144958,24.469172,204.768326,109.467346
66283,2,-0.058777,0.015076,1.045471,-2.067566,-1.182556,-0.297546,24.469172,204.768326,109.467346
66288,2,-0.057617,0.016724,1.046265,-2.082825,-1.174927,-0.450134,25.757023,198.329071,100.452385
66293,2,-0.057129,0.018860,1.049805,-2.304077,-1.190186,-0.564575,25.757023,198.329071,100.452385
66298,2,-0.057312,0.021667,1.052979,-2.754211,-1.510620,-0.785828,24.469172,194.465515,96.588829
66303,2,-0.059998,0.023743,1.043518,-2.975464,-2.151489,-1.045227,24.469172,194.465515,96.588829
66308,2,-0.062012,0.017639,1.032898,-3.044128,-2.548218,-1.144409,18.029915,193.177658,95.300980
66313,2,-0.063110,0.007935,1.025818,-2.861023,-1.976013,-1.480103,18.029915,193.177658,95.300980
66318,2,-0.060669,0.009766,1.033264,-2.891541,-1.304626,-1.922607,11.590660,209.919724,94.013130
66323,2,-0.060852,0.018616,1.030273,-3.509521,-1.373291,-2.075195,11.590660,209.919724,94.013130
66328,2,-0.064148,0.023804,1.021667,-3.753662,-1.747131,-2.288818,28.332724,203.480469,97.876686
66333,2,-0.067078,0.025696,1.010376,-3.822327,-1.411438,-2.357483,28.332724,203.480469,97.876686
66338,2,-0.068909,0.028931,1.006897,-4.539490,0.061035,-1.922607,16.742064,194.465515,91.437431
66343,2,-0.063416,0.031067,1.015564,-4.890442,1.525879,-1.296997,16.742064,194.465515,91.437431
66348,2,-0.061096,0.029053,1.020203,-3.875732,2.357483,-0.946045,34.771980,194.465515,94.013130
66353,2,-0.060181,0.027649,1.028564,-2.555847,2.761841,-0.877380,34.771980,194.465515,94.013130
66358,2,-0.057861,0.022461,1.040344,-1.983643,3.059387,-0.831604,12.878511,193.177658,105.603790
66363,2,-0.054688,0.017212,1.049133,-2.014160,3.082275,-0.762939,12.878511,193.177658,105.603790
66368,2,-0.052979,0.012756,1.052612,-2.243042,2.761841,-0.572205,19.317766,199.616913,88.861725
66373,2,-0.051453,0.006653,1.057556,-2.632141,2.204895,-0.511169,19.317766,199.616913,88.861725
66378,2,-0.050049,0.000488,1.058350,-3.189087,1.708984,-0.610352,20.605618,190.601959,92.725281
66383,2,-0.050781,-0.002380,1.050598,-3.601074,1.220703,-1.007080,20.605618,190.601959,92.725281
66388,2,-0.051392,-0.002441,1.049866,-3.959656,0.740051,-1.609802,37.347683,197.041214,96.588829
66393,2,-0.049500,0.000488,1.052429,-4.158020,0.183105,-2.037048,37.347683,197.041214,96.588829
66398,2,-0.047546,0.000977,1.059204,-4.798889,-0.740051,-2.449036,23.181320,208.631882,110.755196
66403,2,-0.049805,0.007446,1.056519,-5.966187,-2.120972,-2.716064,23.181320,208.631882,110.755196
66408,2,-0.051636,0.009888,1.057678,-7.263184,-3.402710,-2.738953,19.317766,191.889816,104.315941
66413,2,-0.053101,0.012024,1.049988,-8.590698,-3.952026,-2.433777,19.317766,191.889816,104.315941
66418,2,-0.054993,0.010132,1.039246,-9.765625,-4.028320,-1.968384,18.029915,200.904770,103.028091
66423,2,-0.060059,0.010803,1.032715,-10.337830,-3.715515,-1.525879,18.029915,200.904770,103.028091
66423,1,0.000000,0.000000,0.000000
66428,2,-0.058655,0.009216,1.031799,-10.383606,-3.196716,-1.289368,32.196278,194.465515,91.437431
66433,2,-0.058716,0.007874,1.028687,-10.276794,-2.601624,-1.220703,32.196278,194.465515,91.437431
66438,2,-0.057068,0.001587,1.031921,-10.375977,-2.037048,-1.220703,28.332724,206.056183,97.876686
